instance,element,integration_point,x_centroid,y_centroid,z_centroid,phi,cL,pitd
PART-3-COPY-1,10023,1,0.14032684452831745,0.0900995247066021,0.0,0.9926584362983704,0.9649587273597717,0.04664082080125809
PART-3-COPY-1,10023,2,0.14032684452831745,0.0900995247066021,0.0,0.9925245642662048,0.9649450778961182,0.04664082080125809
PART-3-COPY-1,10023,3,0.14032684452831745,0.0900995247066021,0.0,0.9950069189071655,0.9650405049324036,0.04664082080125809
PART-3-COPY-1,10023,4,0.14032684452831745,0.0900995247066021,0.0,0.9946482181549072,0.9650240540504456,0.04664082080125809
PART-3-COPY-1,10024,1,0.14296668022871017,0.08865390717983246,0.0,0.9057315587997437,0.9406739473342896,0.04664082080125809
PART-3-COPY-1,10024,2,0.14296668022871017,0.08865390717983246,0.0,0.9243927001953125,0.9493387341499329,0.04664082080125809
PART-3-COPY-1,10024,3,0.14296668022871017,0.08865390717983246,0.0,0.9383965730667114,0.954779326915741,0.04664082080125809
PART-3-COPY-1,10024,4,0.14296668022871017,0.08865390717983246,0.0,0.9489123821258545,0.9579784274101257,0.04664082080125809
PART-3-COPY-1,10025,1,0.1444634199142456,0.0851134192198515,0.0,0.9059247970581055,0.9407052993774414,0.04664082080125809
PART-3-COPY-1,10025,2,0.1444634199142456,0.0851134192198515,0.0,0.875410258769989,0.9228190779685974,0.04664082080125809
PART-3-COPY-1,10025,3,0.1444634199142456,0.0851134192198515,0.0,0.9482820630073547,0.9582052230834961,0.04664082080125809
PART-3-COPY-1,10025,4,0.1444634199142456,0.0851134192198515,0.0,0.9316476583480835,0.9530031085014343,0.04664082080125809
PART-3-COPY-1,10026,1,0.1464973110705614,0.0850640581920743,0.0,0.5311563014984131,0.5289112329483032,0.04664082080125809
PART-3-COPY-1,10026,2,0.1464973110705614,0.0850640581920743,0.0,0.43589091300964355,0.3925892412662506,0.04664082080125809
PART-3-COPY-1,10026,3,0.1464973110705614,0.0850640581920743,0.0,0.6741524934768677,0.7236025333404541,0.04664082080125809
PART-3-COPY-1,10026,4,0.1464973110705614,0.0850640581920743,0.0,0.5912001729011536,0.6118651032447815,0.04664082080125809
PART-3-COPY-1,10027,1,0.14651035517454147,0.08611362241208553,0.0,0.5303372740745544,0.5251710414886475,0.04664082080125809
PART-3-COPY-1,10027,2,0.14651035517454147,0.08611362241208553,0.0,0.37307101488113403,0.3053281307220459,0.04664082080125809
PART-3-COPY-1,10027,3,0.14651035517454147,0.08611362241208553,0.0,0.4507637321949005,0.41106340289115906,0.04664082080125809
PART-3-COPY-1,10027,4,0.14651035517454147,0.08611362241208553,0.0,0.2987419068813324,0.20839011669158936,0.04664082080125809
PART-3-COPY-1,10028,1,0.14950207993388176,0.08807586692273617,0.0,0.010955623351037502,0.0013905855594202876,0.04664082080125809
PART-3-COPY-1,10028,2,0.14950207993388176,0.08807586692273617,0.0,0.015267059206962585,0.0017433539032936096,0.04664082080125809
PART-3-COPY-1,10028,3,0.14950207993388176,0.08807586692273617,0.0,0.007919386960566044,0.0012150121619924903,0.04664082080125809
PART-3-COPY-1,10028,4,0.14950207993388176,0.08807586692273617,0.0,0.01141017209738493,0.0014144182205200195,0.04664082080125809
PART-3-COPY-1,10029,1,0.14851168915629387,0.08707242645323277,0.0,0.03939826786518097,0.0052706049755215645,0.04664082080125809
PART-3-COPY-1,10029,2,0.14851168915629387,0.08707242645323277,0.0,0.027032343670725822,0.002930697286501527,0.04664082080125809
PART-3-COPY-1,10029,3,0.14851168915629387,0.08707242645323277,0.0,0.06621316075325012,0.013703692704439163,0.04664082080125809
PART-3-COPY-1,10029,4,0.14851168915629387,0.08707242645323277,0.0,0.047920580953359604,0.007676014211028814,0.04664082080125809
PART-3-COPY-1,10030,1,0.1475507840514183,0.08913538046181202,0.0,0.03941193222999573,0.005030112806707621,0.04664082080125809
PART-3-COPY-1,10030,2,0.1475507840514183,0.08913538046181202,0.0,0.031782519072294235,0.003572632558643818,0.04664082080125809
PART-3-COPY-1,10030,3,0.1475507840514183,0.08913538046181202,0.0,0.0756705179810524,0.01738664321601391,0.04664082080125809
PART-3-COPY-1,10030,4,0.1475507840514183,0.08913538046181202,0.0,0.06235188618302345,0.012254205532371998,0.04664082080125809
PART-3-COPY-1,10031,1,0.1451692134141922,0.0913983453065157,0.0,0.24525657296180725,0.14633210003376007,0.04664082080125809
PART-3-COPY-1,10031,2,0.1451692134141922,0.0913983453065157,0.0,0.3643559515476227,0.2915968894958496,0.04664082080125809
PART-3-COPY-1,10031,3,0.1451692134141922,0.0913983453065157,0.0,0.25002187490463257,0.1515817940235138,0.04664082080125809
PART-3-COPY-1,10031,4,0.1451692134141922,0.0913983453065157,0.0,0.3763734996318817,0.30752095580101013,0.04664082080125809
PART-3-COPY-1,10032,1,0.14321891963481903,0.09380364697426558,0.0,0.6578474640846252,0.7031887769699097,0.04664082080125809
PART-3-COPY-1,10032,2,0.14321891963481903,0.09380364697426558,0.0,0.5589072108268738,0.5683561563491821,0.04664082080125809
PART-3-COPY-1,10032,3,0.14321891963481903,0.09380364697426558,0.0,0.7511102557182312,0.8156508207321167,0.04664082080125809
PART-3-COPY-1,10032,4,0.14321891963481903,0.09380364697426558,0.0,0.6692585945129395,0.7179498076438904,0.04664082080125809
PART-3-COPY-1,10033,1,0.14088976755738258,0.09593576937913895,0.0,0.9576338529586792,0.9602018594741821,0.04664082080125809
PART-3-COPY-1,10033,2,0.14088976755738258,0.09593576937913895,0.0,0.933942437171936,0.9530000686645508,0.04664082080125809
PART-3-COPY-1,10033,3,0.14088976755738258,0.09593576937913895,0.0,0.938502848148346,0.9546433687210083,0.04664082080125809
PART-3-COPY-1,10033,4,0.14088976755738258,0.09593576937913895,0.0,0.9064260721206665,0.940823495388031,0.04664082080125809
PART-3-COPY-1,10034,1,0.13813763856887817,0.09924405347555876,0.0,0.9953908920288086,0.96495521068573,0.04664082080125809
PART-3-COPY-1,10034,2,0.13813763856887817,0.09924405347555876,0.0,0.9917575120925903,0.9648256897926331,0.04664082080125809
PART-3-COPY-1,10034,3,0.13813763856887817,0.09924405347555876,0.0,0.9919816851615906,0.964814305305481,0.04664082080125809
PART-3-COPY-1,10034,4,0.13813763856887817,0.09924405347555876,0.0,0.9863820672035217,0.9644108414649963,0.04664082080125809
PART-3-COPY-1,10035,1,0.13593734987080097,0.09961225092411041,0.0,0.9993324279785156,0.9650043845176697,0.04664082080125809
PART-3-COPY-1,10035,2,0.13593734987080097,0.09961225092411041,0.0,0.9995239973068237,0.9650082588195801,0.04664082080125809
PART-3-COPY-1,10035,3,0.13593734987080097,0.09961225092411041,0.0,0.9986777901649475,0.9650012850761414,0.04664082080125809
PART-3-COPY-1,10035,4,0.13593734987080097,0.09961225092411041,0.0,0.999091386795044,0.9650096297264099,0.04664082080125809
PART-3-COPY-1,10036,1,0.13471242226660252,0.10366302356123924,0.0,0.9995158314704895,0.9649808406829834,0.04664082080125809
PART-3-COPY-1,10036,2,0.13471242226660252,0.10366302356123924,0.0,0.9990763664245605,0.9649813771247864,0.04664082080125809
