time_s,cui_original_pit_depth_um,abaqus_ufl_diag_pit_depth_um,abaqus_ufl_minus_original_um
98.26592254638672,5.348839331418276,5.303093086503688,-0.045746244914587564
99.51592254638672,5.348839331418276,5.356252721662861,0.007413390244584761
100.76592254638672,5.348839331418276,5.408116001836661,0.05927667041838536
102.01592254638672,5.388698540627956,5.459979282010462,0.0712807413825054
103.26592254638672,5.388698540627956,5.511842562184262,0.123144021556306
104.51592254638672,5.388698540627956,5.563705842358063,0.1750073017301066
105.76592254638672,5.388698540627956,5.6155691225318645,0.22687058190390808
107.01592254638672,5.835955496877432,5.667432402705665,-0.1685230941717668
108.26592254638672,5.869780667126179,5.719295682879466,-0.15048498424671308
109.51592254638672,5.869780667126179,5.771158963053266,-0.09862170407291249
110.76592254638672,5.926893092691898,5.823022243227067,-0.1038708494648315
111.70342254638672,5.926893092691898,5.861919703357418,-0.06497338933448038
112.95342254638672,5.926893092691898,5.913782983531219,-0.013110109160679784
114.20342254638672,5.963609088212252,5.965646263705019,0.0020371754927674957
115.45342254638672,5.963609088212252,6.01750954387882,0.05390045566656809
116.70342254638672,6.29596970975399,6.069372824052621,-0.22659688570136893
117.95342254638672,6.29596970975399,6.121236104226422,-0.17473360552756834
119.20342254638672,6.29596970975399,6.173099384400222,-0.12287032535376774
120.45342254638672,6.3507407903671265,6.224962664574023,-0.12577812579310343
121.70342254638672,6.3507407903671265,6.276825944747824,-0.07391484561930284
122.95342254638672,6.386104039847851,6.328689224921625,-0.05741481492622569
124.20342254638672,6.386104039847851,6.380552505095426,-0.005551534752425091
125.45342254638672,6.386104039847851,6.4310978471432785,0.04499380729542768
126.70342254638672,6.386104039847851,6.481485190839848,0.09538115099199729
127.95342254638672,6.386104039847851,6.531872534536419,0.14576849468856778
129.20342254638672,6.878404878079891,6.582259878232989,-0.2961449998469021
130.45342254638672,6.878404878079891,6.632647221929559,-0.24575765615033252
131.70343017578125,6.930655334144831,6.6830348731660685,-0.24762046097876222
132.95343017578125,6.930655334144831,6.733422216862639,-0.19723311728219173
134.20343017578125,6.930655334144831,6.783809560559209,-0.14684577358562212
135.45343017578125,6.965467240661383,6.834196904255779,-0.1312703364056036
136.70343017578125,6.965467240661383,6.88458424795235,-0.0808829927090331
137.95343017578125,7.275391835719347,6.934971591648919,-0.3404202440704278
139.20343017578125,7.305691950023174,6.98535893534549,-0.3203330146776846
140.45343017578125,7.305691950023174,7.035746279042059,-0.269945670981115
141.70343017578125,7.358594331890345,7.08613362273863,-0.27246070915171483
142.95343017578125,7.358594331890345,7.136520966435199,-0.22207336545514522
144.20343017578125,7.358594331890345,7.18690831013177,-0.17168602175857473
145.45343017578125,7.393851410597563,7.23729565382834,-0.1565557567692224
146.70343017578125,7.393851410597563,7.28768299752491,-0.10616841307265279
147.95343017578125,7.393851410597563,7.3380703412214805,-0.05578106937608229
149.20343017578125,7.393851410597563,7.38845768491805,-0.005393725679512684
150.45343017578125,7.8591350466012955,7.461464144910381,-0.39767090169091457
151.70343017578125,7.890623062849045,7.537182078851084,-0.3534409839979604
152.95343017578125,7.890623062849045,7.612900012791789,-0.27772305005725606
154.20343017578125,7.947834208607674,7.688617946732493,-0.25921626187518054
155.45343017578125,7.947834208607674,7.764335880673197,-0.18349832793447707
156.70343017578125,7.947834208607674,7.840053814613901,-0.1077803939937727
157.95343017578125,7.984859868884087,7.915771748554605,-0.0690881203294813
159.20343017578125,8.286709897220135,7.99148968249531,-0.29522021472482507
160.45343017578125,8.320014923810959,8.067207616436013,-0.2528073073749457
161.70343017578125,8.320014923810959,8.142925550376717,-0.17708937343424225
162.95343017578125,8.320014923810959,8.218643484317422,-0.101371439493537
164.20343017578125,8.383643813431263,8.294361418258125,-0.08928239517313763
165.45343017578125,8.383643813431263,8.370079352198829,-0.013564461232434155
166.70343017578125,8.383643813431263,8.445797286139534,0.062153472708271096
167.95343017578125,8.42376984655857,8.521515220080238,0.09774537352166668
169.20343017578125,8.42376984655857,8.597233154020941,0.17346330746237015
170.45343017578125,8.42376984655857,8.672951087961646,0.2491812414030754
171.70343017578125,8.871129713952541,8.74866902190235,-0.12246069205019161
172.95343017578125,8.908210322260857,8.824386955843055,-0.08382336641780164
174.20343017578125,8.908210322260857,8.900104889783758,-0.008105432477098162
175.45343017578125,8.908210322260857,8.957967267799601,0.049756945538744546
176.70343017578125,8.9850639924407,9.01368920522126,0.028625212780559295
177.95343017578125,8.9850639924407,9.069411142642917,0.08434715020221617
179.20343017578125,8.9850639924407,9.125133080064575,0.14006908762387482
180.45343017578125,9.031892754137516,9.180855017486234,0.14896226334871798
181.70343017578125,9.338500909507275,9.236576954907893,-0.10192395459938197
182.95343017578125,9.338500909507275,9.292298892329551,-0.04620201717772332
184.20343017578125,9.338500909507275,9.34802082975121,0.009519920243935331
185.45343017578125,9.424233809113503,9.403742767172869,-0.02049104194063389
186.70343017578125,9.424233809113503,9.459464704594527,0.03523089548102476
187.95343017578125,9.424233809113503,9.515186642016186,0.09095283290268341
189.20343017578125,9.424233809113503,9.570908579437845,0.14667477032434206
190.45343017578125,9.475973434746265,9.626630516859503,0.1506570821132378
191.70343017578125,9.475973434746265,9.682352454281162,0.20637901953489646
192.95343017578125,9.475973434746265,9.73807439170282,0.2621009569565551
194.20343017578125,9.925889782607555,9.79379632912448,-0.13209345348307622
195.45343017578125,9.925889782607555,9.849518266546138,-0.07637151606141757
196.70343017578125,9.925889782607555,9.905240203967796,-0.020649578639758914
197.95343017578125,9.925889782607555,9.960962141389455,0.03507235878189974
199.20343017578125,10.022648610174656,10.016684078811114,-0.005964531363542136
200.45343017578125,10.022648610174656,10.080944469418174,0.05829585924351832
201.70343017578125,10.022648610174656,10.146228409887614,0.1235797997129584
202.95343017578125,10.313951410353184,10.211512350357054,-0.10243905999612934
204.20343017578125,10.356446728110313,10.276796290826494,-0.07965043728381893
205.45343017578125,10.356446728110313,10.342080231295935,-0.014366496814378849
206.70343017578125,10.356446728110313,10.407364171765375,0.050917443655061234
207.95343017578125,10.462794452905655,10.472648112234815,0.009853659329159825
209.20343017578125,10.462794452905655,10.537932052704253,0.07513759979859813
210.45343017578125,10.462794452905655,10.603215993173693,0.14042154026803821
211.70343017578125,10.462794452905655,10.668499933643133,0.2057054807374783
212.95343017578125,10.532364249229431,10.733783874112573,0.20141962488314213
214.20343017578125,10.532364249229431,10.799067814582013,0.2667035653525822
215.45343017578125,10.89982409030199,10.864351755051453,-0.03547233525053706
216.70343017578125,10.945355519652367,10.929635695520894,-0.015719824131473104
217.95343017578125,10.945355519652367,10.994919635990332,0.0495641163379652
219.20343017578125,10.945355519652367,11.060203576459772,0.11484805680740529
220.45343017578125,11.066872626543045,11.125487516929212,0.05861489038616696
221.70343017578125,11.066872626543045,11.190771457398652,0.12389883085560705
222.95343017578125,11.066872626543045,11.256055397868092,0.18918277132504713
224.20343017578125,11.328327469527721,11.321339338337532,-0.006988131190189151
225.45343017578125,11.375144124031067,11.375645172600326,0.0005010485692586997
226.70343017578125,11.375144124031067,11.428635002798568,0.05349087876750147
227.95343017578125,11.375144124031067,11.48162483299681,0.10648070896574247
229.20343017578125,11.375144124031067,11.534614663195052,0.15947053916398524
230.45343017578125,11.504149064421654,11.587604493393293,0.08345542897163938
231.70343017578125,11.504149064421654,11.640594323591536,0.13644525916988215
232.95343017578125,11.504149064421654,11.693584153789779,0.18943508936812492
234.20343017578125,11.504149064421654,11.74657398398802,0.24242491956636592
235.45343017578125,11.608527973294258,11.799563814186262,0.19103584089200432
236.70343017578125,11.913142167031765,11.852553644384503,-0.060588522647261556
237.95343017578125,11.960435658693314,11.905543474582746,-0.0548921841105674
239.20343017578125,11.960435658693314,11.958533304780987,-0.0019023539123264044
240.45343017578125,11.960435658693314,12.01152313497923,0.05108747628591637
241.70343017578125,12.094732373952866,12.064512965177471,-0.03021940877539464
242.95343017578125,12.094732373952866,12.117502795375714,0.02277042142284813
244.20343017578125,12.094732373952866,12.170492625573955,0.07576025162108913
245.45343017578125,12.340400367975235,12.223482455772197,-0.11691791220303749
246.70343017578125,12.388124130666256,12.27647228597044,-0.11165184469581568
247.95343017578125,12.388124130666256,12.329462116168681,-0.05866201449757469
249.20343017578125,12.388124130666256,12.382451946366924,-0.005672184299331917
250.45343017578125,12.388124130666256,12.439120811421597,0.05099668075534147
251.70343017578125,12.524185702204704,12.49623070198045,-0.02795500022425479
252.95343017578125,12.524185702204704,12.5533405925393,0.029154890334595507
254.20343017578125,12.524185702204704,12.610450483098152,0.08626478089344758
255.45343017578125,12.635388411581516,12.667560373657002,0.032171962075485894
256.70343017578125,12.635388411581516,12.724670264215854,0.08928185263433797
257.95343017578125,12.922882102429867,12.781780154774705,-0.14110194765516226
259.20343017578125,12.971306219696999,12.838890045333557,-0.132416174363442
260.45343017578125,12.971306219696999,12.895999935892407,-0.0753062838045917
261.70343017578125,12.971306219696999,12.953109826451259,-0.018196393245739628
262.95343017578125,13.10689002275467,13.01021971701011,-0.09667030574455993
264.20343017578125,13.10689002275467,13.067329607568961,-0.03956041518570785
265.45343017578125,13.10689002275467,13.124439498127812,0.017549475373142442
266.70343017578125,13.34881130605936,13.181549388686664,-0.1672619173726968
267.95343017578125,13.397383503615856,13.238659279245516,-0.1587242243703404
269.20343017578125,13.397383503615856,13.295769169804366,-0.1016143338114901
270.45343017578125,13.397383503615856,13.352879060363218,-0.044504443252638026
271.70343017578125,13.530321419239044,13.409988950922068,-0.12033246831697575
272.95343017578125,13.530321419239044,13.46709884148092,-0.06322257775812368
274.20343017578125,13.530321419239044,13.52420873203977,-0.006112687199273381
275.45343017578125,13.530321419239044,13.593079486121047,0.0627580668820027
276.70343017578125,13.629728928208351,13.66335989750991,0.03363096930155862
277.95343017578125,13.929992914199829,13.733640308898773,-0.19635260530105647
279.20343017578125,13.978265225887299,13.803920720287636,-0.17434450559966308
280.45343017578125,13.978265225887299,13.874201131676498,-0.1040640942108002
281.70343017578125,13.978265225887299,13.944481543065361,-0.03378368282193733
282.95343017578125,13.978265225887299,14.014761954454224,0.03649672856692554
284.20343017578125,14.104444533586502,14.085042365843087,-0.019402167743415077
285.45343017578125,14.104444533586502,14.15532277723195,0.050878243645447796
286.70343017578125,14.104444533586502,14.225603188620813,0.12115865503431067
287.95343017578125,14.403386041522026,14.295883600009677,-0.10750244151234867
289.20343017578125,14.403386041522026,14.366164011398538,-0.03722203012348757
290.45343017578125,14.403386041522026,14.436444422787403,0.03305838126537708
291.70343017578125,14.403386041522026,14.506724834176266,0.10333879265423995
292.95343017578125,14.524318277835846,14.577005245565129,0.05268696772928294
294.20343017578125,14.524318277835846,14.647285656953992,0.12296737911814581
295.45343017578125,14.524318277835846,14.717566068342855,0.1932477905070087
296.70343017578125,14.610033482313156,14.787846479731718,0.17781299741856138
297.95343017578125,14.610033482313156,14.85812689112058,0.24809340880742425
299.20343017578125,14.935929328203201,14.928407302509443,-0.007522025693758039
300.45343017578125,14.98396322131157,14.987652537828398,0.003689316516828356
301.70343017578125,14.98396322131157,15.045575096750522,0.061611875438952524
302.95343017578125,14.98396322131157,15.103497655672648,0.11953443436107847
304.20343017578125,15.097319148480892,15.161420214594772,0.06410106611387967
305.45343017578125,15.097319148480892,15.219342773516896,0.12202362503600384
306.70343017578125,15.097319148480892,15.27726533243902,0.179946183958128
307.95343017578125,15.361380763351917,15.335187891361144,-0.026192871990772915
309.20343017578125,15.409308485686779,15.393110450283269,-0.016198035403510502
310.45343017578125,15.409308485686779,15.451033009205394,0.04172452351861544
311.70343017578125,15.409308485686779,15.508955568127519,0.09964708244073961
312.95343017578125,15.518014319241047,15.566878127049643,0.048863807808595894
314.20343017578125,15.518014319241047,15.624800685971767,0.10678636673072006
315.45343017578125,15.518014319241047,15.682723244893891,0.16470892565284423
316.70343017578125,15.592138282954693,15.740645803816015,0.14850752086132246
317.95343017578125,15.592138282954693,15.79856836273814,0.20643007978344663
319.20343017578125,15.943054109811783,15.856490921660265,-0.08656318815151742
320.45343017578125,15.990793704986572,15.91441348058239,-0.07638022440418268
321.70343017578125,15.990793704986572,15.972336039504514,-0.018457665482058516
322.95343017578125,15.990793704986572,16.030258598426638,0.03946489344006565
324.20343017578125,16.094380989670753,16.088181157348764,-0.006199832321989618
325.45343017578125,16.094380989670753,16.153805414395247,0.05942442472449372
326.70343017578125,16.094380989670753,16.220352797113677,0.12597180744292302
327.95343017578125,16.369987279176712,16.28690017983211,-0.08308709934460268
329.20343017578125,16.416819766163826,16.353447562550542,-0.06337220361328377
330.45343017578125,16.416819766163826,16.419994945268975,0.003175179105149084
331.70343017578125,16.416819766163826,16.486542327987404,0.06972256182357839
332.95343017578125,16.51761867105961,16.553089710705837,0.035471039646228775
334.20343017578125,16.51761867105961,16.61963709342427,0.10201842236466163
335.45343017578125,16.51761867105961,16.686184476142703,0.1685658050830945
336.70343017578125,16.584595665335655,16.752731858861132,0.16813619352547704
337.95343017578125,16.584595665335655,16.819279241579565,0.2346835762439099
339.20343017578125,16.584595665335655,16.885826624297998,0.30123095896234275
340.45343017578125,16.9992595911026,16.95237400701643,-0.046885584086169274
341.70343017578125,16.9992595911026,17.01892138973486,0.01966179863226003
342.95343017578125,16.9992595911026,17.085468772453293,0.08620918135069289
344.20343017578125,17.097556963562965,17.152016155171726,0.05445919160876045
345.45343017578125,17.097556963562965,17.21856353789016,0.1210065743271933
346.70343017578125,17.097556963562965,17.285110920608588,0.1875539570456226
347.95343017578125,17.1639621257782,17.35165830332702,0.18769617754882262
349.20343017578125,17.425328493118286,17.418205686045454,-0.0071228070728324155
350.45343017578125,17.425328493118286,17.47402614252839,0.048697649410105015
351.70343017578125,17.425328493118286,17.52856086944504,0.10323237632675486
352.95343017578125,17.52096600830555,17.583095596361694,0.06212958805614477
354.20343017578125,17.52096600830555,17.637630323278348,0.11666431497279817
355.45343017578125,17.52096600830555,17.692165050195,0.17119904188945156
356.70343017578125,17.58773624897003,17.74669977711165,0.1589635281416193
357.95343017578125,17.58773624897003,17.801234504028304,0.2134982550582727
359.20343017578125,17.58773624897003,17.855769230944958,0.2680329819749261
360.45343017578125,17.97155663371086,17.91030395786161,-0.06125267584924998
361.70343017578125,18.006937578320503,17.96483868477826,-0.042098893542242166
362.95343017578125,18.006937578320503,18.019373411694914,0.012435833374411231
364.20343017578125,18.097804859280586,18.073908138611568,-0.02389672066901838
365.45343017578125,18.097804859280586,18.12844286552822,0.03063800624763502
366.70343017578125,18.097804859280586,18.18297759244487,0.08517273316428486
367.95343017578125,18.166139721870422,18.237512319361525,0.07137259749110214
369.20343017578125,18.431616947054863,18.292047046278178,-0.13956990077668507
370.45343017578125,18.431616947054863,18.34658177319483,-0.08503517386003168
371.70343017578125,18.431616947054863,18.40111650011148,-0.03050044694338183
372.95343017578125,18.516022711992264,18.455651227028135,-0.06037148496412925
374.20343017578125,18.516022711992264,18.510185953944788,-0.005836758047475854
375.45343017578125,18.516022711992264,18.562257464980167,0.04623475298790325
376.70343017578125,18.582260236144066,18.614033734916916,0.03177349877284996
377.95343017578125,18.582260236144066,18.665810004853668,0.08354976870960229
379.20343017578125,18.582260236144066,18.717586274790417,0.13532603864635107
380.45343017578125,19.010258838534355,18.769362544727166,-0.24089629380718947
381.70343017578125,19.010258838534355,18.821138814663918,-0.18912002387043714
382.95343017578125,19.010258838534355,18.872915084600667,-0.13734375393368836
384.20343017578125,19.081788137555122,18.924691354537416,-0.1570967830177068
385.45343017578125,19.081788137555122,18.976467624474168,-0.10532051308095447
386.70343017578125,19.081788137555122,19.028243894410917,-0.053544243144205694
387.95343017578125,19.140729680657387,19.080020164347665,-0.06070951630972132
389.20343017578125,19.434433430433273,19.131796434284414,-0.3026369961488591
390.45343017578125,19.434433430433273,19.183572704221167,-0.25086072621210675
391.70343017578125,19.437694922089577,19.235348974157915,-0.20234594793166139
392.95343017578125,19.498128443956375,19.287125244094664,-0.211003199861711
394.20343017578125,19.498128443956375,19.338901514031416,-0.15922692992495868
395.45343017578125,19.55154910683632,19.390677783968165,-0.16087132286815375
396.70343017578125,19.55154910683632,19.442454053904914,-0.10909505293140498
397.95343017578125,19.55154910683632,19.494230323841666,-0.05731878299465265
399.20343017578125,19.55154910683632,19.546006593778415,-0.005542513057903875
400.45343017578125,20.01466415822506,19.619290592736256,-0.39537356548880354
401.70343017578125,20.01466415822506,19.6951525084709,-0.31951164975415836
402.95343017578125,20.069830119609833,19.77101442420555,-0.2988156954042829
404.20343017578125,20.069830119609833,19.8468763399402,-0.22295377966963414
405.45343017578125,20.069830119609833,19.922738255674844,-0.14709186393498896
406.70343017578125,20.115455612540245,19.998600171409493,-0.11685544113075252
407.95343017578125,20.115455612540245,20.074462087144138,-0.040993525396107344
409.20343017578125,20.440053194761276,20.150324002878786,-0.2897291918824898
410.45343017578125,20.440053194761276,20.22618591861343,-0.21386727614784462
411.70343017578125,20.49069106578827,20.30204783434808,-0.18864323144018869
412.95343017578125,20.49069106578827,20.377909750082726,-0.1127813157055435
414.20343017578125,20.531920716166496,20.453771665817374,-0.078149050349122
415.45343017578125,20.531920716166496,20.52963358155202,-0.0022871346144768268
416.70343017578125,20.531920716166496,20.605495497286668,0.0735747811201719
417.95343017578125,20.531920716166496,20.681357413021317,0.14943669685482064
419.20343017578125,20.531920716166496,20.757219328755962,0.22529861258946582
420.45343017578125,21.022001281380653,20.83308124449061,-0.18892003689004255
421.70343017578125,21.022001281380653,20.908943160225256,-0.11305812115539737
422.95343017578125,21.068787202239037,20.984805075959905,-0.08398212627913182
424.20343017578125,21.068787202239037,21.06066699169455,-0.008120210544486639
425.45343017578125,21.105805411934853,21.130711616343223,0.02490620440837077
426.70343017578125,21.105805411934853,21.200058980380543,0.09425356844569066
427.95343017578125,21.105805411934853,21.269406344417863,0.16360093248301055
429.20343017578125,21.447980776429176,21.338753708455183,-0.10922706797399329
430.45343017578125,21.46623469889164,21.408101072492503,-0.05813362639913677
431.70343017578125,21.491840481758118,21.47744843652982,-0.0143920452282984
432.95343017578125,21.491840481758118,21.54679580056714,0.05495531880902149
434.20343017578125,21.5255506336689,21.61614316460446,0.09059253093555952
435.45343017578125,21.5255506336689,21.68549052864178,0.15993989497287942
436.70343017578125,21.5255506336689,21.7548378926791,0.2292872590101993
437.95343017578125,21.5255506336689,21.824185256716415,0.29863462304751565
439.20343017578125,21.573785692453384,21.893532620753735,0.3197469283003507
440.45343017578125,22.02981896698475,21.962879984791055,-0.06693898219369387
441.70343017578125,22.069547325372696,22.032227348828375,-0.037319976544321065
442.95343017578125,22.069547325372696,22.101574712865695,0.03202738749299883
444.20343017578125,22.069547325372696,22.17092207690301,0.10137475153031517
445.45343017578125,22.09843322634697,22.24026944094033,0.14183621459336138
446.70343017578125,22.09843322634697,22.30961680497765,0.21118357863068127
447.95343017578125,22.455735132098198,22.37896416901497,-0.07677096308322717
449.20343017578125,22.455735132098198,22.44831153305229,-0.007423599045907281
450.45343017578125,22.492380812764168,22.502959136092286,0.0105783233281187
451.70343017578125,22.492380812764168,22.555844825521927,0.06346401275775904
452.95343017578125,22.518187761306763,22.60873051495157,0.09054275364480802
454.20343017578125,22.518187761306763,22.661616204381215,0.1434284430744519
455.45343017578125,22.518187761306763,22.71450189381086,0.1963141325040958
456.70343017578125,22.518187761306763,22.7673875832405,0.24919982193373613
457.95343017578125,22.552043199539185,22.820273272670143,0.26823007313095815
459.20343017578125,23.037521168589592,22.873158962099787,-0.16436220648980537
460.45343017578125,23.037521168589592,22.92604465152943,-0.11147651706016148
461.70343017578125,23.06988090276718,22.97893034095907,-0.09095056180811056
462.95343017578125,23.06988090276718,23.031816030388715,-0.038064872378466674
464.20343017578125,23.092100396752357,23.08470171981836,-0.007398676933998871
465.45343017578125,23.092100396752357,23.137587409248003,0.04548701249564502
466.70343017578125,23.092100396752357,23.190473098677643,0.09837270192528536
467.95343017578125,23.463640362024307,23.243358788107287,-0.22028157391702052
469.20343017578125,23.493463173508644,23.29624447753693,-0.1972186959717135
470.45343017578125,23.493463173508644,23.349130166966575,-0.1443330065420696
471.70343017578125,23.493463173508644,23.402015856396215,-0.09144731711242926
472.95343017578125,23.513447493314743,23.45490154582586,-0.05854594748888431
474.20343017578125,23.513447493314743,23.507787235255503,-0.0056602580592404195
475.45343017578125,23.513447493314743,23.583294017012282,0.06984652369753874
476.70343017578125,23.513447493314743,23.661512163291214,0.1480646699764705
477.95343017578125,23.538222536444664,23.739730309570145,0.2015077731254813
479.20343017578125,24.046029895544052,23.817948455849077,-0.22808143969497507
480.45343017578125,24.07320961356163,23.89616660212801,-0.17704301143362144
481.70343017578125,24.07320961356163,23.97438474840694,-0.09882486515468969
482.95343017578125,24.09067563712597,24.052602894685872,-0.03807274244009662
484.20343017578125,24.09067563712597,24.130821040964804,0.040145403838835136
485.45343017578125,24.09067563712597,24.209039187243736,0.11836355011776689
486.70343017578125,24.472396820783615,24.287257333522668,-0.18513948726094753
487.95343017578125,24.472396820783615,24.365475479801596,-0.10692134098201933
489.20343017578125,24.497736245393753,24.443693626080528,-0.054042619313225515
490.45343017578125,24.497736245393753,24.52191177235946,0.02417552696570624
491.70343017578125,24.51370656490326,24.60012991863839,0.08642335373513177
492.95343017578125,24.51370656490326,24.678348064917323,0.16464150001406352
494.20343017578125,24.51370656490326,24.756566211196255,0.24285964629299528
495.45343017578125,24.51370656490326,24.834784357475186,0.32107779257192703
