time_s,pit_depth_um,pit_depth_mm,step,frame
124.20342254638672,6.386104039847851,0.006386104039847851,Step-4,101
125.45342254638672,6.386104039847851,0.006386104039847851,Step-4,102
126.70342254638672,6.386104039847851,0.006386104039847851,Step-4,103
127.95342254638672,6.386104039847851,0.006386104039847851,Step-4,104
129.20342254638672,6.878404878079891,0.006878404878079891,Step-4,105
130.45342254638672,6.878404878079891,0.006878404878079891,Step-4,106
131.70343017578125,6.930655334144831,0.006930655334144831,Step-4,107
132.95343017578125,6.930655334144831,0.006930655334144831,Step-4,108
134.20343017578125,6.930655334144831,0.006930655334144831,Step-4,109
135.45343017578125,6.965467240661383,0.006965467240661383,Step-4,110
136.70343017578125,6.965467240661383,0.006965467240661383,Step-4,111
137.95343017578125,7.275391835719347,0.007275391835719347,Step-4,112
139.20343017578125,7.305691950023174,0.007305691950023174,Step-4,113
140.45343017578125,7.305691950023174,0.007305691950023174,Step-4,114
141.70343017578125,7.358594331890345,0.007358594331890345,Step-4,115
142.95343017578125,7.358594331890345,0.007358594331890345,Step-4,116
144.20343017578125,7.358594331890345,0.007358594331890345,Step-4,117
145.45343017578125,7.393851410597563,0.007393851410597563,Step-4,118
146.70343017578125,7.393851410597563,0.007393851410597563,Step-4,119
147.95343017578125,7.393851410597563,0.007393851410597563,Step-4,120
149.20343017578125,7.393851410597563,0.007393851410597563,Step-4,121
150.45343017578125,7.8591350466012955,0.007859135046601295,Step-4,122
151.70343017578125,7.890623062849045,0.007890623062849045,Step-4,123
152.95343017578125,7.890623062849045,0.007890623062849045,Step-4,124
154.20343017578125,7.947834208607674,0.007947834208607674,Step-4,125
155.45343017578125,7.947834208607674,0.007947834208607674,Step-4,126
156.70343017578125,7.947834208607674,0.007947834208607674,Step-4,127
157.95343017578125,7.984859868884087,0.007984859868884087,Step-4,128
159.20343017578125,8.286709897220135,0.008286709897220135,Step-4,129
160.45343017578125,8.320014923810959,0.008320014923810959,Step-4,130
161.70343017578125,8.320014923810959,0.008320014923810959,Step-4,131
162.95343017578125,8.320014923810959,0.008320014923810959,Step-4,132
164.20343017578125,8.383643813431263,0.008383643813431263,Step-4,133
165.45343017578125,8.383643813431263,0.008383643813431263,Step-4,134
166.70343017578125,8.383643813431263,0.008383643813431263,Step-4,135
167.95343017578125,8.42376984655857,0.00842376984655857,Step-4,136
169.20343017578125,8.42376984655857,0.00842376984655857,Step-4,137
170.45343017578125,8.42376984655857,0.00842376984655857,Step-4,138
171.70343017578125,8.871129713952541,0.008871129713952541,Step-4,139
172.95343017578125,8.908210322260857,0.008908210322260857,Step-4,140
174.20343017578125,8.908210322260857,0.008908210322260857,Step-4,141
175.45343017578125,8.908210322260857,0.008908210322260857,Step-4,142
176.70343017578125,8.9850639924407,0.0089850639924407,Step-4,143
177.95343017578125,8.9850639924407,0.0089850639924407,Step-4,144
179.20343017578125,8.9850639924407,0.0089850639924407,Step-4,145
180.45343017578125,9.031892754137516,0.009031892754137516,Step-4,146
181.70343017578125,9.338500909507275,0.009338500909507275,Step-4,147
182.95343017578125,9.338500909507275,0.009338500909507275,Step-4,148
184.20343017578125,9.338500909507275,0.009338500909507275,Step-4,149
185.45343017578125,9.424233809113503,0.009424233809113503,Step-4,150
186.70343017578125,9.424233809113503,0.009424233809113503,Step-4,151
187.95343017578125,9.424233809113503,0.009424233809113503,Step-4,152
189.20343017578125,9.424233809113503,0.009424233809113503,Step-4,153
190.45343017578125,9.475973434746265,0.009475973434746265,Step-4,154
191.70343017578125,9.475973434746265,0.009475973434746265,Step-4,155
192.95343017578125,9.475973434746265,0.009475973434746265,Step-4,156
194.20343017578125,9.925889782607555,0.009925889782607555,Step-4,157
195.45343017578125,9.925889782607555,0.009925889782607555,Step-4,158
196.70343017578125,9.925889782607555,0.009925889782607555,Step-4,159
197.95343017578125,9.925889782607555,0.009925889782607555,Step-4,160
199.20343017578125,10.022648610174656,0.010022648610174656,Step-4,161
200.45343017578125,10.022648610174656,0.010022648610174656,Step-4,162
201.70343017578125,10.022648610174656,0.010022648610174656,Step-4,163
202.95343017578125,10.313951410353184,0.010313951410353184,Step-4,164
204.20343017578125,10.356446728110313,0.010356446728110313,Step-4,165
205.45343017578125,10.356446728110313,0.010356446728110313,Step-4,166
206.70343017578125,10.356446728110313,0.010356446728110313,Step-4,167
207.95343017578125,10.462794452905655,0.010462794452905655,Step-4,168
209.20343017578125,10.462794452905655,0.010462794452905655,Step-4,169
210.45343017578125,10.462794452905655,0.010462794452905655,Step-4,170
211.70343017578125,10.462794452905655,0.010462794452905655,Step-4,171
212.95343017578125,10.532364249229431,0.010532364249229431,Step-4,172
214.20343017578125,10.532364249229431,0.010532364249229431,Step-4,173
215.45343017578125,10.89982409030199,0.01089982409030199,Step-4,174
216.70343017578125,10.945355519652367,0.010945355519652367,Step-4,175
217.95343017578125,10.945355519652367,0.010945355519652367,Step-4,176
219.20343017578125,10.945355519652367,0.010945355519652367,Step-4,177
220.45343017578125,11.066872626543045,0.011066872626543045,Step-4,178
221.70343017578125,11.066872626543045,0.011066872626543045,Step-4,179
222.95343017578125,11.066872626543045,0.011066872626543045,Step-4,180
224.20343017578125,11.328327469527721,0.011328327469527721,Step-4,181
225.45343017578125,11.375144124031067,0.011375144124031067,Step-4,182
226.70343017578125,11.375144124031067,0.011375144124031067,Step-4,183
